age,years_employed,annual_income,credit_score,credit_history_years,savings_assets,current_debt,defaults_on_file,delinquencies_last_2yrs,derogatory_marks,loan_amount,interest_rate,debt_to_income_ratio,loan_to_income_ratio,payment_to_income_ratio,loan_status,occupation_status_Self-Employed,occupation_status_Student,product_type_Line of Credit,product_type_Personal Loan,loan_intent_Debt Consolidation,loan_intent_Education,loan_intent_Home Improvement,loan_intent_Medical,loan_intent_Personal
0.0,0.0,0.17428936170212767,0.6633466135458167,0.04666666666666669,0.0012600000000000007,0.08592391171210896,0.0,0.0,0.0,0.17587939698492466,0.6929411764705882,0.3132832080200501,0.1575514300050176,0.15662650602409636,1.0,False,False,False,False,False,True,False,False,False
0.0,0.02506265664160401,0.357531914893617,0.42430278884462147,0.053333333333333316,0.0017933333333333325,0.08373753705200754,0.0,0.1111111111111111,0.24999999999999994,0.3537688442211056,0.9158823529411764,0.1716791979949875,0.17711991971901658,0.17620481927710838,0.0,True,False,False,False,False,False,False,True,False
0.19230769230769232,0.010025062656641603,0.18982553191489362,0.6095617529880477,0.08666666666666664,0.0029366666666666673,0.05587197765855809,0.0,0.0,0.0,0.19095477386934678,0.6664705882352939,0.19047619047619047,0.16006021073758156,0.15963855421686743,1.0,False,False,False,False,True,False,False,False,False
0.0769230769230769,0.02506265664160401,0.28767659574468085,0.5119521912350598,0.11666666666666667,0.03072,0.0983317410156537,0.0,0.0,0.0,0.4974874371859297,0.38647058823529407,0.2418546365914787,0.29954841946813854,0.29969879518072284,1.0,True,False,True,False,False,False,False,False,True
0.38461538461538464,0.13283208020050125,0.16321702127659576,0.6434262948207171,0.66,0.021130000000000003,0.1410119791283898,0.0,0.1111111111111111,0.0,0.18291457286432167,0.681176470588235,0.5401002506265664,0.17160060210737582,0.17168674698795178,1.0,False,False,False,False,True,False,False,False,False
0.11538461538461539,0.13533834586466165,0.015638297872340445,0.3645418326693226,0.10999999999999999,3.666666666666575e-05,0.01972024203228731,0.0,0.22222222222222218,0.0,0.0904522613065327,0.9699999999999999,0.21804511278195488,0.25137982940291026,0.2515060240963855,0.0,False,False,False,False,False,False,False,True,False
0.0,0.02506265664160401,0.17152765957446808,0.49601593625497997,0.04999999999999999,0.0011533333333333326,0.01757673746356042,0.0,0.0,0.0,0.5015075376884423,0.5958823529411763,0.0639097744360902,0.45308580030105383,0.45331325301204806,0.0,True,False,False,True,True,False,False,False,False
0.653846153846154,0.7844611528822055,0.25928510638297875,0.6912350597609561,0.06999999999999998,0.004276666666666667,0.06488694544474657,0.0,0.0,0.0,0.9597989949748745,0.2970588235294117,0.1729323308270677,0.6302057200200704,0.6295180722891565,1.0,False,False,False,True,False,False,True,False,False
0.2692307692307693,0.03258145363408521,0.4029872340425532,0.7410358565737052,0.3466666666666667,0.009300000000000001,0.26012346586315865,0.0,0.0,0.0,0.035175879396984966,0.6711764705882353,0.48370927318295737,0.014049172102358232,0.013554216867469826,1.0,False,False,False,False,False,False,False,False,True
0.3269230769230769,0.42355889724310775,0.22602978723404255,0.697211155378486,0.5433333333333333,0.00183,0.12487445187526028,0.0,0.0,0.0,0.1597989949748744,0.688235294117647,0.37343358395989973,0.1169091821374812,0.11596385542168669,1.0,False,False,False,False,False,False,True,False,False
0.0,0.007518796992481203,0.07896170212765959,0.45019920318725093,0.04999999999999999,0.0003033333333333343,0.06532789495602753,0.0,0.1111111111111111,0.24999999999999994,0.02914572864321613,0.9099999999999999,0.39849624060150374,0.04666332162568987,0.04668674698795178,0.0,False,True,False,False,False,False,False,False,False
0.19230769230769232,0.13533834586466165,0.19105957446808514,0.4362549800796812,0.10666666666666666,0.06825333333333333,0.1673954582200338,0.0,0.0,0.0,0.31356783919597997,0.528235294117647,0.5701754385964912,0.26141495233316614,0.2605421686746987,0.0,True,False,True,False,False,False,False,True,False
0.3461538461538462,0.17042606516290726,0.17280425531914895,0.6035856573705178,0.5633333333333332,0.006320000000000001,0.0984787241860807,0.0,0.0,0.0,0.692462311557789,0.4099999999999999,0.36090225563909767,0.6221776216758657,0.6219879518072288,1.0,False,False,False,True,False,True,False,False,False
0.057692307692307654,0.0726817042606516,0.06901702127659576,0.6135458167330676,0.033333333333333326,0.0001799999999999996,0.03185247789128144,0.0,0.0,0.0,0.18994974874371862,0.7023529411764706,0.2092731829573935,0.3075765178123433,0.30722891566265054,1.0,False,False,False,False,False,False,False,False,False
0.40384615384615385,0.0,0.11951063829787235,0.4601593625498007,0.11666666666666667,0.000686666666666667,0.0018311653315695453,0.0,0.4444444444444444,0.24999999999999994,0.8271356783919599,0.5694117647058823,0.007518796992481258,0.9603612644254895,0.9608433734939759,0.0,False,False,False,True,False,False,False,True,False
0.1730769230769231,0.15538847117794485,0.03665106382978725,0.49003984063745015,0.09666666666666668,0.0010666666666666672,0.018109551456358244,1.0,0.1111111111111111,0.0,0.2603015075376885,0.5694117647058823,0.15789473684210528,0.5569493226292024,0.5572289156626504,0.0,False,False,False,True,True,False,False,False,False
0.25,0.32330827067669177,0.027131914893617035,0.5657370517928286,0.26666666666666666,0.011293333333333334,0.030762352710614636,0.0,0.1111111111111111,0.24999999999999994,0.057286432160804035,0.3676470588235293,0.2957393483709273,0.14149523331660815,0.14156626506024092,1.0,False,False,True,False,False,True,False,False,False
0.1730769230769231,0.15538847117794485,0.07265106382978724,0.5398406374501992,0.26666666666666666,0.000913333333333332,0.03918326351632738,0.0,0.0,0.0,0.5035175879396986,0.4135294117647058,0.2493734335839599,0.7877571500250881,0.7876506024096385,1.0,False,False,False,True,False,False,False,True,False
0.75,0.5388471177944862,0.09993191489361704,0.6932270916334661,0.35,0.014386666666666669,0.11399769726366331,0.0,0.1111111111111111,0.0,0.18090452261306536,0.23235294117647043,0.6052631578947367,0.23733065730055197,0.23644578313253006,0.0,True,False,True,False,False,False,False,True,False
0.3076923076923077,0.2681704260651629,0.054834042553191506,0.547808764940239,0.22666666666666666,0.0003666666666666662,0.01795031968839568,0.0,0.1111111111111111,0.0,0.4502512562814071,0.46529411764705875,0.13157894736842105,0.8108379327646766,0.8102409638554217,0.0,False,False,False,True,False,False,True,False,False
0.0769230769230769,0.09774436090225563,0.09305106382978726,0.5159362549800797,0.09333333333333332,0.00027333333333333376,0.04318243061169496,0.0,0.1111111111111111,0.0,0.44422110552763827,0.8341176470588234,0.23934837092731828,0.6041144004014051,0.6039156626506024,0.0,False,False,False,False,False,False,True,False,False
0.5,0.46867167919799496,0.33068510638297877,0.6434262948207171,0.026666666666666672,0.012836666666666668,0.08871659195022169,0.0,0.0,0.0,1.0,0.3611764705882352,0.19423558897243107,0.5373808329152033,0.5376506024096385,1.0,False,False,False,True,False,False,False,False,True
0.038461538461538436,0.02506265664160401,0.028302127659574475,0.7071713147410358,0.05666666666666667,0.00017333333333333437,0.0756595869772911,0.0,0.1111111111111111,0.0,0.29648241206030157,0.6017647058823529,0.7155388471177944,0.6914199698946313,0.6912650602409638,0.0,False,False,False,False,False,False,False,False,True
0.3653846153846154,0.11779448621553884,0.1412468085106383,0.34860557768924294,0.09,0.0008566666666666653,0.014722814237769777,0.0,0.0,0.0,0.6432160804020102,0.638235294117647,0.06140350877192979,0.6673356748620173,0.667168674698795,0.0,False,False,False,True,False,True,False,False,False
0.0,0.0,0.015872340425531928,0.5378486055776892,0.013333333333333364,0.0,0.023566301658460104,0.0,0.0,0.0,0.0653266331658292,0.456470588235294,0.25939849624060146,0.1836427496236829,0.1837349397590361,0.0,False,False,False,True,True,False,False,False,False
0.019230769230769218,0.005012531328320802,0.1008340425531915,0.3944223107569721,0.03,0.00012000000000000031,0.06619142108228608,0.0,0.0,0.0,0.01909547738693468,0.8870588235294116,0.34962406015037595,0.027094831911690875,0.027108433734939708,1.0,False,False,False,False,False,True,False,False,False
0.3653846153846154,0.03007518796992481,0.17430212765957448,0.7091633466135457,0.05999999999999997,0.00043666666666666853,0.029023051860561963,0.0,0.0,0.0,0.26633165829145733,0.17294117647058815,0.10526315789473684,0.23783241344706477,0.23795180722891562,1.0,False,False,True,False,False,False,True,False,False
0.48076923076923084,0.4786967418546367,0.09147234042553193,0.4800796812749003,0.6066666666666667,0.001543333333333334,0.04784914627275177,0.0,0.1111111111111111,0.0,0.4402010050251257,0.9605882352941175,0.2681704260651629,0.6051179126944306,0.6054216867469879,0.0,False,False,False,False,False,False,False,False,True
0.3653846153846154,0.17543859649122806,0.1701404255319149,0.7888446215139442,0.24,0.0013300000000000013,0.03831361309130104,0.0,0.0,0.24999999999999994,1.0,0.25117647058823517,0.14160401002506262,0.9086803813346715,0.9081325301204819,1.0,False,False,False,True,False,True,False,False,False
0.2884615384615385,0.08020050125313283,0.0,0.6772908366533864,0.2533333333333333,0.0015300000000000001,0.015476102986208079,0.0,0.0,0.0,0.055276381909547756,0.7352941176470588,0.21303258145363407,0.1966884094330156,0.19578313253012045,1.0,False,False,False,False,False,False,True,False,False
0.25,0.2506265664160401,0.1558808510638298,0.6553784860557769,0.36666666666666664,0.010390000000000002,0.20103623135151025,0.0,0.0,0.0,0.5949748743718593,0.7376470588235293,0.7957393483709273,0.5760160561966885,0.575301204819277,0.0,False,False,False,False,False,False,False,False,True
0.0,0.0,0.01168936170212767,0.6334661354581672,0.0033333333333332993,6.6666666666652385e-06,0.02318659513485706,0.0,0.0,0.0,0.23919597989949754,0.6876470588235294,0.2694235588972431,0.6828901154039139,0.6822289156626504,0.0,False,False,False,False,False,False,False,False,True
0.15384615384615385,0.03258145363408521,0.07917446808510639,0.651394422310757,0.04666666666666669,0.0008599999999999997,0.021594277455231375,0.0,0.1111111111111111,0.24999999999999994,0.2331658291457287,0.33705882352941174,0.13157894736842105,0.34972403411941805,0.3493975903614457,0.0,True,False,False,True,False,False,False,False,True
0.21153846153846154,0.11528822055137843,0.03701702127659576,0.593625498007968,0.10666666666666666,0.00035000000000000135,0.030382646187011586,0.0,0.1111111111111111,0.0,0.2673366834170855,0.8288235294117646,0.2631578947368421,0.569994982438535,0.5692771084337349,1.0,False,False,False,False,False,True,False,False,False
0.5576923076923077,0.0,0.0,0.697211155378486,0.16999999999999998,0.0005133333333333327,0.020449033585654447,0.0,0.0,0.0,0.2502512562814071,0.3376470588235293,0.2819548872180451,0.8454591068740595,0.844879518072289,1.0,False,True,False,True,False,False,True,False,False
0.40384615384615385,0.43609022556390975,0.038106382978723416,0.38645418326693215,0.15333333333333332,0.0014066666666666672,0.028820950001224865,0.0,0.0,0.0,0.3296482412060302,0.9052941176470588,0.2468671679197995,0.6934269944806826,0.6927710843373494,0.0,False,False,False,False,False,False,False,False,False
0.0,0.0,0.1422127659574468,0.5737051792828685,0.023333333333333373,4.0000000000000105e-05,0.12560936772739523,0.0,0.0,0.0,0.41306532663316586,0.39470588235294113,0.5300751879699248,0.42699448068238843,0.4262048192771083,0.0,False,False,True,False,False,False,False,False,False
0.38461538461538464,0.19548872180451127,0.13773617021276596,0.6195219123505975,0.03666666666666665,4.99999999999997e-05,0.06289654834521446,0.0,0.0,0.0,0.37286432160804023,0.23235294117647043,0.2706766917293233,0.3943803311590568,0.39457831325301196,1.0,False,False,True,False,False,True,False,False,False
0.23076923076923078,0.2706766917293233,0.19241702127659577,0.7390438247011951,0.36,0.0037333333333333333,0.12823669189877757,0.0,0.1111111111111111,0.0,0.40502512562814075,0.20058823529411762,0.4348370927318295,0.3361766181635726,0.33584337349397586,1.0,False,False,True,False,True,False,False,False,False
0.15384615384615385,0.11779448621553884,0.14861276595744682,0.651394422310757,0.21333333333333335,0.0011099999999999999,0.04697337154895764,0.0,0.0,0.0,0.46733668341708545,0.7641176470588233,0.19172932330827067,0.4681384846964376,0.46837349397590355,1.0,False,False,False,False,True,False,False,False,False
0.46153846153846156,0.4837092731829574,0.14842978723404257,0.5418326693227091,0.5966666666666667,0.059550000000000006,0.05061120501702555,0.0,0.0,0.0,0.09547738693467342,0.8505882352941176,0.20676691729323307,0.09633718013045667,0.09638554216867468,1.0,False,False,False,False,False,False,False,True,False
0.5576923076923077,0.10526315789473684,0.6691191489361703,0.9402390438247011,0.10999999999999999,0.28517000000000003,0.06634452855148085,0.0,0.0,0.0,0.41407035175879403,0.018235294117646905,0.0764411027568922,0.11741093828399399,0.11746987951807222,1.0,True,False,True,False,False,False,False,False,False
0.5384615384615385,0.09022556390977442,0.5672297872340426,0.7689243027888446,0.0033333333333332993,0.00046000000000000034,0.4226929766541731,0.0,0.0,0.0,0.6984924623115578,0.5799999999999998,0.581453634085213,0.2328148519819368,0.23192771084337344,1.0,True,False,False,False,False,True,False,False,False
0.11538461538461539,0.05263157894736842,0.08398297872340427,0.49003984063745015,0.013333333333333364,9.666666666666678e-05,0.013614316160799597,0.0,0.22222222222222218,0.0,0.4331658291457287,0.966470588235294,0.08020050125313283,0.6256899147014552,0.6249999999999998,0.0,False,False,False,False,False,True,False,False,False
0.25,0.22055137844611528,0.13540425531914896,0.40239043824701193,0.19666666666666666,0.0010533333333333332,0.10873080032336296,0.0,0.0,0.0,0.092462311557789,0.8994117647058822,0.47368421052631576,0.09984947315604614,0.09939759036144577,0.0,False,False,False,False,False,False,False,False,False
0.38461538461538464,0.08270676691729321,0.07475744680851064,0.5816733067729083,0.36,0.010243333333333333,0.04639768746478528,1.0,0.1111111111111111,0.0,0.10954773869346737,0.5123529411764706,0.2907268170426065,0.17160060210737582,0.17168674698795178,0.0,False,False,False,True,False,True,False,False,False
0.5384615384615385,0.04511278195488719,0.15299148936170215,0.7191235059760955,0.5966666666666667,0.03192666666666667,0.05732343646652458,0.0,0.1111111111111111,0.0,0.1587939698492463,0.1070588235294117,0.22932330827067668,0.156547917711992,0.15662650602409636,1.0,False,False,True,False,True,False,False,False,False
0.21153846153846154,0.2681704260651629,0.08521276595744683,0.5159362549800797,0.013333333333333364,2.000000000000092e-05,0.09615149065432008,0.0,0.22222222222222218,0.0,0.25728643216080405,0.7658823529411763,0.5614035087719298,0.36979427997992986,0.36897590361445776,0.0,False,False,False,False,False,False,False,False,False
0.2692307692307693,0.10275689223057642,0.044876595744680864,0.4422310756972111,0.24666666666666667,0.06135333333333334,0.020957350383381104,0.0,0.0,0.0,0.19798994974874376,0.5817647058823529,0.16791979949874686,0.39287506271951844,0.39307228915662645,1.0,False,False,False,True,False,True,False,False,False
0.057692307692307654,0.04761904761904759,0.13788936170212768,0.8565737051792828,0.016666666666666663,0.0004666666666666656,0.1014918791798339,0.0,0.0,0.0,0.471356783919598,0.546470588235294,0.4373433583959899,0.4977420973406925,0.4969879518072289,1.0,False,False,False,False,True,False,False,False,False
0.038461538461538436,0.03258145363408521,0.0495276595744681,0.27290836653386447,0.04999999999999999,0.0006899999999999996,0.06274344087601968,0.0,0.0,0.0,0.15577889447236187,0.5388235294117646,0.48245614035087714,0.29754139488208736,0.2966867469879518,0.0,False,False,False,True,False,False,True,False,False
0.5,0.02506265664160401,0.09141276595744682,0.6633466135458167,0.05666666666666667,0.00015666666666666607,0.02177188211949732,0.0,0.0,0.0,0.2331658291457287,0.23352941176470587,0.12155388471177947,0.32212744606121435,0.3222891566265059,1.0,False,False,True,False,False,True,False,False,False
0.6346153846153847,0.46867167919799496,0.0831617021276596,0.4860557768924302,0.9999999999999999,0.17357333333333336,0.03814213272580289,0.0,0.0,0.24999999999999994,0.2261306532663317,0.9699999999999999,0.22556390977443608,0.33015554440541905,0.3298192771084337,0.0,False,False,False,False,False,False,False,False,False
0.3076923076923077,0.08020050125313283,0.30889787234042554,0.6633466135458167,0.26,0.0010833333333333337,0.19088826829328043,0.0,0.1111111111111111,0.0,0.2060301507537689,0.7017647058823528,0.4448621553884711,0.1164074259909684,0.11596385542168669,1.0,False,False,False,False,False,False,False,False,True
0.5576923076923077,0.06516290726817044,0.08278723404255321,0.8486055776892429,0.8166666666666665,0.012116666666666668,0.04676514539085275,0.0,0.1111111111111111,0.0,0.46432160804020106,0.5105882352941176,0.27694235588972427,0.6758655293527347,0.6762048192771084,1.0,False,False,False,False,False,True,False,False,False
0.40384615384615385,0.2080200501253133,0.09754468085106384,0.49203187250996006,0.6166666666666667,0.0029833333333333344,0.12434163788246246,0.0,0.0,0.0,0.4804020100502513,0.6270588235294117,0.6704260651629073,0.6352232814851984,0.6355421686746987,0.0,False,False,False,True,True,False,False,False,False
0.1730769230769231,0.17794486215538846,0.19832340425531916,0.651394422310757,0.1433333333333333,0.003463333333333334,0.02853310795913868,0.0,0.0,0.0,0.23015075376884425,0.2747058823529411,0.09398496240601506,0.1866532865027597,0.18674698795180716,1.0,False,False,True,False,False,False,True,False,False
0.40384615384615385,0.5112781954887218,0.06809787234042555,0.7051792828685258,0.03,0.000346666666666667,0.040695965311971775,0.0,0.0,0.0,0.08140703517587944,0.12352941176470578,0.2681704260651629,0.13497240341194183,0.1340361445783132,1.0,False,False,True,False,False,False,False,False,True
0.6730769230769231,0.4335839598997494,0.18271489361702128,0.695219123505976,0.3333333333333333,0.028510000000000004,0.23447490262364956,0.0,0.0,0.0,0.5889447236180905,0.7452941176470589,0.8270676691729324,0.5077772202709485,0.5075301204819277,0.0,False,False,False,False,False,False,False,False,True
0.3076923076923077,0.3558897243107769,0.2055404255319149,0.5996015936254979,0.45666666666666667,0.028703333333333334,0.10773253962421303,0.0,0.0,0.0,0.5608040201005026,0.5176470588235293,0.34711779448621555,0.4420471650777723,0.44126506024096374,1.0,False,False,False,True,False,False,False,True,False
0.6730769230769231,0.8295739348370927,0.1223276595744681,0.7051792828685258,0.89,0.0021399999999999995,0.04297420445359006,0.0,0.0,0.0,0.37788944723618095,0.31058823529411755,0.20050125313283207,0.433015554440542,0.4322289156626505,1.0,False,False,False,True,False,False,False,True,False
0.0,0.0,0.0,0.5278884462151394,0.06333333333333335,0.00019666666666666617,0.04116753631709169,0.0,0.1111111111111111,0.0,0.09145728643216083,0.5252941176470587,0.5639097744360901,0.31710988459608636,0.3162650602409638,0.0,False,False,False,True,False,False,False,False,True
0.5,0.09523809523809522,0.1593276595744681,0.7290836653386453,0.21999999999999997,0.0018399999999999996,0.1278692339727101,0.0,0.0,0.0,0.4231155778894473,0.12411764705882339,0.4974937343358396,0.40341194179628714,0.40361445783132527,0.0,False,False,True,False,False,False,False,False,False
0.3461538461538462,0.14035087719298245,0.0,0.5318725099601593,0.03,0.0001399999999999995,0.014036892775777174,0.0,0.0,0.0,0.0030150753768844463,0.7905882352941176,0.19423558897243107,0.022579026593075757,0.02259036144578308,1.0,False,False,False,False,False,False,True,False,False
0.25,0.12531328320802004,0.00903829787234045,0.49203187250996006,0.4266666666666667,0.0011400000000000004,0.012818157320986748,0.0,0.0,0.0,0.20301507537688446,0.9288235294117646,0.15538847117794485,0.6026091319618667,0.6024096385542168,0.0,False,False,False,False,False,False,False,True,False
0.3461538461538462,0.20551378446115284,0.19449787234042554,0.44023904382470114,0.43666666666666665,0.004396666666666667,0.06552999681536464,0.0,0.1111111111111111,0.0,0.06934673366834176,0.9441176470588235,0.21929824561403508,0.05720020070245857,0.05722891566265059,0.0,False,False,False,False,True,False,False,False,False
0.0,0.02506265664160401,0.24285106382978724,0.3944223107569721,0.020000000000000018,8.333333333333283e-05,0.0703620685431518,0.0,0.0,0.0,0.2613065326633166,0.4170588235294117,0.19799498746867167,0.18063221274460614,0.180722891566265,1.0,True,False,True,False,False,True,False,False,False
0.2692307692307693,0.22556390977443608,0.10494893617021278,0.5258964143426295,0.39666666666666667,0.004293333333333335,0.1243783836750692,0.0,0.4444444444444444,0.0,0.16281407035175882,0.39117647058823524,0.6416040100250626,0.20722528850978428,0.20632530120481926,0.0,False,False,True,False,False,False,False,False,True
0.40384615384615385,0.2857142857142857,0.23426808510638297,0.7848605577689243,0.04999999999999999,0.0014633333333333338,0.1351693981039171,0.0,0.0,0.0,0.584924623115578,0.5911764705882353,0.39348370927318294,0.41645760160561973,0.4156626506024096,1.0,False,False,False,False,False,True,False,False,False
0.653846153846154,0.19548872180451127,0.2071063829787234,0.47808764940239035,0.23666666666666664,0.017423333333333336,0.0655544940104358,0.0,0.0,0.24999999999999994,0.1195979899497488,0.5923529411764705,0.2092731829573935,0.09382839939789261,0.09337349397590355,0.0,False,False,False,True,False,False,True,False,False
0.19230769230769232,0.09022556390977442,0.1395276595744681,0.5876494023904382,0.08333333333333334,0.00723,0.050378481663849485,0.0,0.0,0.0,0.14070351758793975,0.4170588235294117,0.21428571428571425,0.14801806322127448,0.14759036144578308,1.0,False,False,False,True,False,False,False,True,False
0.13461538461538464,0.0726817042606516,0.05726382978723406,0.446215139442231,0.023333333333333373,0.00019000000000000093,0.06285367825383993,0.0,0.1111111111111111,0.0,0.26231155778894477,0.4811764705882352,0.45238095238095233,0.4651279478173609,0.46536144578313243,0.0,False,False,True,False,False,True,False,False,False
0.19230769230769232,0.16541353383458646,0.2947021276595745,0.49402390438247007,0.32666666666666666,0.0029266666666666677,0.20771784130717033,0.0,0.1111111111111111,0.0,0.020100502512562846,0.9652941176470587,0.5025062656641603,0.011038635223281523,0.01054216867469876,0.0,False,False,False,False,False,False,False,False,True
0.5192307692307693,0.09523809523809522,0.04725106382978725,0.7669322709163346,0.5166666666666666,0.001313333333333333,0.023915386688224197,0.0,0.0,0.0,0.17487437185929652,0.17882352941176455,0.18796992481203006,0.340190667335675,0.3403614457831325,1.0,False,False,True,False,False,False,False,True,False
0.38461538461538464,0.12030075187969923,0.36362553191489366,0.5537848605577689,0.14666666666666667,0.11405333333333334,0.16201832390191323,0.0,0.1111111111111111,0.0,0.17587939698492466,0.3494117647058822,0.3283208020050125,0.08580030105368791,0.08584337349397586,0.0,False,False,True,False,True,False,False,False,False
0.19230769230769232,0.06015037593984962,0.22955744680851065,0.4282868525896414,0.31999999999999995,0.03555,0.0882327723475662,0.0,0.0,0.0,0.5457286432160804,0.9394117647058822,0.2606516290726817,0.3948820873055696,0.39457831325301196,1.0,True,False,False,False,False,True,False,False,False
0.44230769230769235,0.02506265664160401,0.00037872340425532114,0.6553784860557769,0.17333333333333334,0.00023666666666666628,0.03152176575782073,0.0,0.0,0.0,0.010050251256281395,0.7129411764705882,0.4298245614035087,0.04565980933266428,0.04518072289156627,1.0,False,True,False,False,False,False,False,False,True
0.3461538461538462,0.3408521303258145,0.2973659574468085,0.6434262948207171,0.55,0.0020800000000000003,0.09227480953430832,0.0,0.0,0.0,1.0,0.3676470588235293,0.22055137844611528,0.58705469141997,0.5873493975903614,1.0,False,False,False,True,False,False,False,True,False
0.5384615384615385,0.5112781954887218,0.16591063829787236,0.7151394422310756,0.06666666666666668,0.00037000000000000054,0.04822885279635482,0.0,0.1111111111111111,0.0,0.21809045226130658,0.2917647058823529,0.18170426065162906,0.2022077270446563,0.2018072289156626,1.0,True,False,False,True,False,False,False,False,True
0.15384615384615385,0.14786967418546365,0.03814893617021278,0.5418326693227091,0.1,0.001033333333333334,0.0508500526689694,0.0,0.22222222222222218,0.0,0.19296482412060306,0.45999999999999996,0.4348370927318295,0.40842950326141503,0.4081325301204819,1.0,False,False,False,True,False,True,False,False,False
0.25,0.24310776942355886,0.0,0.6135458167330676,0.1,0.029443333333333335,0.016309007618627663,0.0,0.0,0.0,0.2170854271356784,0.3570588235294117,0.22556390977443608,0.7350727546412446,0.7349397590361444,1.0,False,False,False,True,False,False,False,True,False
0.23076923076923078,0.0726817042606516,0.11285106382978724,0.6175298804780875,0.05666666666666667,0.005266666666666667,0.05388158055902599,0.0,0.0,0.0,0.3819095477386935,0.6552941176470588,0.26441102756892226,0.46111389864525854,0.4608433734939758,0.0,False,False,False,False,True,False,False,False,False
